t,EEA1_1,EEA1_2,EEA1_3,EEA1_4,EEA1_5,EEA1_6,EEA1_7,EEA1_8,EEA1_9,EEA1_10,EEA1_11,EEA1_12,EEA1_13,EEA1_14,EEA1_15,EEA1_16,EEA1_17,EEA1_18,EEA1_19,EEA1_20,EEA1_21,EEA1_22,EEA1_23,EEA1_24,EEA1_25,EEA1_26,EEA1_27,EEA1_28,EEA1_29,EEA1_30,EEA1_31,EEA1_32,EEA1_33,EEA1_34,EEA1_35,EEA1_36,EEA1_37,EEA1_38,EEA1_39,EEA1_40,EEA1_41,EEA1_42,EEA1_43,EEA1_44,EEA1_45,EEA1_46,EEA1_47,EEA1_48,EEA1_49,EEA1_50,EEA1_51,EEA1_52,EEA1_53,EEA1_54,EEA1_55,EEA1_56,EEA1_57,EEA1_58,EEA1_59,EEA1_60,EEA1_61,EEA1_62,EEA1_63,EEA1_64,EEA1_65,EEA1_66,EEA1_67,EEA1_68,EEA1_69,EEA1_70,EEA1_71,EEA1_72,EEA1_73,EEA1_74,EEA1_75,EEA1_76,EEA1_77,EEA1_78,EEA1_79,EEA1_80,EEA1_81,EEA1_82,EEA1_83,EEA1_84,EEA1_85,EEA1_86,EEA1_87,EEA1_88,EEA1_89,EEA1_90,EEA1_91,EEA1_92,EEA1_93,EEA1_94,EEA1_95,EEA1_96,EEA1_97,EEA1_98,EEA1_99,EEA1_100,EEA1_101,EEA1_102,EEA1_103,EEA1_104,EEA1_105,EEA1_106,EEA1_107,EEA1_108,EEA1_109,EEA1_110,EEA1_111,EEA1_112,EEA1_113,EEA1_114,EEA1_115,EEA1_116,EEA1_117,EEA1_118,EEA1_119,EEA1_120,EEA1_121,EEA1_122,EEA1_123,EEA1_124,EEA1_125,EEA1_126,EEA1_127,EEA1_128,EEA1_129,EEA1_130,EEA1_131,EEA1_132,EEA1_133,EEA1_134,EEA1_135,EEA1_136,EEA1_137,EEA1_138,EEA1_139,EEA1_140,EEA1_141,EEA1_142,EEA1_143,EEA1_144,EEA1_145,EEA1_146,EEA1_147,EEA1_148,EEA1_149,EEA1_150,EEA1_151,EEA1_152,EEA1_153,EEA1_154,EEA1_155,EEA1_156,EEA1_157,EEA1_158,EEA1_159,EEA1_160
2.20E-06,-0.09900005,-0.11027957,-0.06801789,0.26978233,-0.10719517,-0.3275544,0.49755846,0.1074234,0.22415262,0.15446563,-0.21373435,-0.08223437,0.19551324,0.12596776,0.14556499,-0.21047705,-0.16795524,-0.27496754,0.23681254,0.33090325,0.46164003,0.32411305,-0.09508169,0.28473367,-0.35378053,-0.16514673,0.42383917,0.44638953,0.28675149,0.34701579,0.17071223,0.00917337,-0.11301162,0.63281046,-0.19104797,0.18474384,-0.11206241,-0.02083774,0.01200149,0.41827488,0.59844191,-0.07113744,0.19429684,0.06703312,0.05580719,0.27479347,0.08921524,0.07238479,-0.0687,0.04532758,-0.10114912,0.2061236,-0.04206231,0.52951889,-0.0404019,0.13113464,0.04127204,0.48945452,0.23623111,-0.07489211,0.26441798,0.02433395,0.2527238,0.13535193,0.0571314,0.01630265,0.31222849,-0.07643306,0.07344913,0.13149643,-0.01328859,-0.14251974,-0.09189539,0.37533894,0.10857088,0.22292063,0.19565394,0.22233246,0.24166817,0.08219165,-0.02832929,0.10464085,0.53568625,0.04964869,0.06858777,0.50594414,0.25125796,0.21390136,0.21078737,0.32811616,0.28221244,-0.01176607,-0.06099214,-0.02830289,0.38382576,0.11255717,-0.03891144,0.07569086,0.23753375,-0.05764747,-0.06419728,0.31403941,0.14258054,0.00552902,0.02823157,-0.09823004,0.2720721,0.22106173,0.15656711,0.29056165,0.5962041,0.41052017,-0.19582831,0.20966483,0.17068946,0.30721245,0.22099804,0.31319809,0.04595515,0.05614085,0.2427354,-0.08546516,0.48187055,0.02012159,0.37136278,-0.0841547,0.08189695,0.05758757,0.11408076,0.06669045,0.03917391,0.0786949,0.17291701,-0.03814818,-0.04386945,0.48942986,-0.13831958,-0.0861412,0.53040784,0.14795181,0.09968818,0.04075326,0.10363504,-0.28812443,-0.10900383,0.22879219,0.09356167,0.22799856,0.18385324,0.24827553,0.1198061,0.08787476,0.37804228,0.14433359,0.14070084,0.15892568,0.29742166,0.13937914,0.61499873,0.17929063
2.40E-06,0.00699995,0.04672992,0.15127201,0.04895062,0.00440544,0.24143803,0.23013731,0.25843569,-0.09519154,-0.34030535,0.20560733,0.40364156,0.35853778,0.2868203,-0.07263787,0.31587158,0.19606434,0.19112475,-0.15896747,0.28161054,0.51384146,0.27318562,-0.14535493,0.23334433,-0.0058162,-0.16514673,0.37474127,0.34663853,0.23528143,0.03616599,0.17071223,0.05722924,-0.11301162,-0.08754709,0.28480616,0.37430286,-0.26005201,0.16566936,0.49390696,0.27644739,-0.08660462,0.53262323,0.28276327,-0.11080573,-0.03600213,0.0110431,0.26348967,-0.48712032,0.28608096,0.00177226,0.28407269,0.2061236,0.00148031,0.26731565,0.25164969,0.29871014,0.41612997,-0.04840406,-0.09343052,-0.03467003,0.0604796,0.22920074,0.21357618,0.2164485,0.09488609,0.17891107,0.03387699,0.04403219,-0.16509512,0.40461626,0.49833955,0.19301602,0.24864384,0.26382497,0.21942797,0.14880423,0.23188588,-0.22215207,0.55208521,-0.09817363,0.34539021,-0.06795929,0.29680172,-0.23025763,0.13752892,0.21210138,0.52180022,0.24670951,-0.21462441,0.19854385,0.21645795,0.23529241,0.3749758,-0.05964796,0.22657283,-0.19648649,-0.03891144,0.17348093,0.20580212,0.42977625,0.24773697,0.17120904,0.38312381,0.09979736,-0.12297895,0.07630608,-0.02375862,0.11005612,0.18477606,0.46654733,0.28266401,0.32914401,0.03393503,0.04087439,0.25431014,0.39246544,-0.30625111,-0.23396778,0.32864573,0.21456198,0.60174786,0.0974418,0.40387737,0.50333708,0.02179972,-0.00089604,0.28797256,0.05758757,-0.17091664,0.24447219,0.1430913,0.23279417,0.14625981,0.67058475,0.00645321,-0.00704676,0.20113029,0.03735324,0.45635585,0.05228916,0.09968818,-0.03539942,-0.04351629,0.42375115,0.25221083,0.11063909,0.18865398,0.25255853,0.08914498,0.22515931,-0.02625557,0.19666224,0.12954285,-0.19653173,0.40767337,0.0198546,0.25268298,0.24893483,0.15357052,0.39156295
2.60E-06,0.21899994,0.3084124,-0.12284037,-0.11667316,0.06020574,0.13798486,0.23013731,-0.39595087,0.54349678,0.04451653,0.25802504,-0.13622058,0.68458684,0.17958527,0.36376784,-0.15784219,0.24806714,0.08754869,0.03892254,0.38019597,0.30503574,0.06947592,0.30710423,0.13056563,0.14331137,0.20010158,0.47293707,0.14713653,-0.07353893,0.08797429,-0.07318615,0.44167624,0.25221889,0.53676279,0.18963533,0.70603113,-0.21072214,0.72519065,0.20476368,0.1346199,-0.13227439,0.25396446,0.45969614,0.55608997,0.05580719,0.18687668,0.35062689,0.35213734,0.06434286,0.26310416,0.02725815,-0.18155899,0.08856556,0.0925135,0.33509301,1.17848152,0.33282821,0.32395957,0.03019259,0.20666246,0.42756869,0.18822738,0.05698571,0.09480365,0.24590487,0.3821716,-0.08541651,-0.19689832,-0.24460987,-0.1416234,-0.01328859,-0.14251974,0.4378323,-0.03354561,0.10857088,0.07468783,0.05072619,-0.07399056,0.1726866,0.44292219,-0.06570124,0.38080106,0.26267536,-0.09030447,0.0341172,0.35902276,0.11598683,-0.0485638,0.37440728,0.03657846,0.11782623,0.16470427,0.3414398,0.12842245,0.5096281,0.20527027,0.3641257,-0.05469591,0.26926539,0.03983728,0.24773697,0.25690726,0.44325963,0.16264292,0.08871578,-0.01096198,0.44957053,0.38757015,0.32582083,0.2612307,0.11164214,0.35626939,0.00521461,0.37845527,0.08706879,-0.06221715,0.16549813,0.25848151,0.44172197,-0.04947323,0.18750272,0.46325574,-0.0120863,0.34226525,-0.00508975,0.16562129,-0.0469003,0.34133057,0.0881719,0.11748523,-0.06474348,0.15574453,0.22623142,0.18965883,0.00645321,-0.00704676,0.1227957,0.18554656,0.0120439,0.2196988,0.22187576,0.29459551,0.07910982,0.05553965,-0.0367609,0.15790033,0.23620014,-0.01760115,0.32591563,-0.05223525,0.46061665,0.13138975,0.33286057,0.48519892,-0.19908239,0.20528271,0.16320562,0.33657938,0.3381418,0.06136157
2.80E-06,0.27199993,0.2560759,0.09644954,-0.17188109,0.45080785,0.29316461,0.44407423,0.4597854,0.17092859,-0.06543258,-0.05648122,-0.13622058,0.41287929,0.07235025,0.14556499,0.26323672,0.35207273,0.13933672,0.38523005,0.38019597,-0.00817284,0.6296776,0.30710423,0.38751237,0.29243894,0.20010158,0.32564336,0.24688753,0.38969161,-0.06745061,-0.02440647,0.15334099,0.09569153,0.10454826,-0.52414587,0.2321336,0.43056612,-0.02083774,0.44571641,0.41827488,-0.08660462,0.39329384,0.28276327,-0.46648344,0.65256778,0.40666866,-0.04149059,0.07238479,0.59651429,-0.12889369,0.112863,-0.05233146,0.04502293,0.17991458,0.12648472,0.08924076,-0.00037884,-0.00703032,0.23623111,0.24688454,0.10126727,0.06530731,0.29187142,0.25699678,0.24590487,-0.14630578,0.43152198,0.36527286,0.03369176,-0.41474323,0.27907034,-0.10523799,0.05945538,-0.10788826,0.69980868,-0.11060318,-0.09420156,0.11121133,-0.13773044,0.15433776,-0.06570124,0.24272095,0.63806533,0.08463698,0.0341172,0.54267449,0.18362239,0.37794209,0.37440728,0.26333,0.08494899,-0.08235421,-0.06099214,-0.05964796,0.41527635,0.1743659,-0.19392572,0.20607763,0.23753375,0.20231185,-0.03300385,0.31403941,0.20271636,0.22548849,0.08871578,0.33811027,0.15373981,-0.0564523,-0.32298511,0.2612307,-0.05937973,0.41052017,-0.05222623,-0.04352083,0.36580437,0.05145349,0.4984976,0.06697345,-0.01058296,0.02973733,0.02180467,-0.0593356,0.03990916,0.0469669,0.07557865,0.27663284,0.31373201,0.18656166,0.58044015,0.21907479,0.01319456,-0.30655328,-0.04034063,0.59464908,0.38387317,0.28038708,0.07057265,0.43253542,0.0120439,-0.01945783,0.24631327,0.31997974,-0.04351629,0.12918195,0.01140106,0.46509838,-0.04907681,0.42447833,0.11282205,0.38697281,0.29021137,-0.19497268,-0.00600229,0.38780883,0.26205199,0.15892568,0.40926835,0.22702369,0.26892757,0.03777576
3.00E-06,0.27199993,0.20373941,-0.01319542,0.26978233,-0.16299547,-0.06892148,0.12316885,0.61079768,0.3838247,-0.17538169,-0.00406351,0.40364156,0.14117173,0.34043781,0.25466641,0.21060186,0.40407553,0.29470082,0.38523005,-0.01414574,-0.00817284,-0.08330635,0.15628451,0.18195498,0.4912757,0.25227991,0.12925175,0.24688753,0.28675149,0.13978259,-0.1707455,0.63389974,-0.11301162,0.05652442,0.57031864,0.18474384,0.03592719,-0.16071806,-0.03618906,0.08734407,0.23308376,0.34685072,-0.02686924,0.46717054,0.19352117,-0.25270727,-0.04149059,0.49201362,0.06434286,0.04532758,0.19846784,0.16304775,-0.2162328,0.17991458,0.12648472,0.55007339,0.41612997,0.61357573,-0.34067674,0.40777287,0.46835637,-0.01663941,-0.13875239,0.09480365,0.01937671,0.17891107,-0.12518101,0.2849627,0.39150814,0.52166761,0.49833955,0.37942477,0.17296846,0.152311,0.33028506,0.33409524,0.159422,0.48161511,0.51759443,0.15433776,0.12115851,0.20820093,-0.18096733,-0.30023421,0.0341172,0.06518,0.08216904,0.11547693,0.11261542,0.10136462,0.08494899,-0.04706014,-0.02745614,0.50456327,-0.05648244,0.32888773,0.1471057,0.3038677,0.20580212,0.36478642,0.06057642,-0.20014993,0.02230891,0.0369518,-0.09273685,0.01812738,0.41998746,0.08230471,0.21298501,0.23189976,0.14014578,0.05789013,0.06265544,0.29406005,0.25431014,0.05145349,0.19324809,-0.01510143,-0.18019731,0.16175494,0.07703735,0.07131224,0.06590689,-0.11410493,0.10246812,0.72067904,0.26221311,-0.30353989,0.3213516,0.04129305,0.0911326,0.00164526,0.03963099,-0.01283629,-0.04386945,0.12360499,-0.00776194,-0.01204454,0.08609589,0.19578314,0.07525067,0.01536903,-0.06804152,0.42375115,-0.01267992,0.27605342,-0.02530373,0.15431865,0.23120737,0.01711339,0.19283693,0.28369222,-0.00600229,0.3634613,-0.10200147,0.11256865,0.25268298,0.09555687,0.26892757,0.13211901
3.20E-06,0.00699995,0.04672992,0.09644954,0.04895062,0.33920725,0.60352412,0.60452692,0.15776083,0.54349678,0.3193893,0.46769588,-0.08223437,0.19551324,-0.03488478,0.14556499,0.42114131,0.24806714,0.03576066,1.02837257,0.03514697,0.14843145,-0.13423378,-0.29617465,0.49029106,0.14331137,0.25227991,0.32564336,0.14713653,0.69851197,0.19159089,0.17071223,0.34556449,0.09569153,-0.03952326,0.23722075,0.46908237,0.28257652,-0.02083774,-0.1807607,0.22917156,-0.04093485,0.30040759,0.23853006,0.3337914,0.10171185,0.31875187,0.35062689,0.16563564,0.46347144,0.17599353,0.112863,-0.26771067,0.13210818,0.13621404,0.00131975,0.13113464,-0.00037884,0.2412121,0.1538157,0.04577413,0.01969192,-0.01663941,-0.13875239,-0.10793777,0.47243302,0.26021528,0.31222849,-0.03627798,-0.04582299,-0.02457204,0.27907034,0.04388902,0.21080615,0.48685291,0.25638033,0.07468783,0.19565394,0.25937284,0.41412208,0.19041081,0.27064631,-0.06795929,0.46743352,0.18960185,0.34435236,0.06518,0.21744017,0.24670951,0.30895932,-0.06060077,-0.07943722,0.19999834,0.54265577,0.12842245,0.35237517,0.11255717,0.1471057,-0.1198893,0.04714394,0.13732202,-0.06419728,-0.02875348,0.11251263,0.22548849,-0.09273685,0.13448479,0.36082132,-0.0564523,0.04373129,0.46654733,-0.08788337,0.05789013,0.26369836,0.06900613,0.1428159,0.4208831,0.27649795,-0.31604266,0.13076233,0.00333381,0.2427354,0.04518267,0.03990916,0.34226525,0.04868918,0.08236262,-0.02114085,-0.04559171,0.37316931,0.29526697,0.19505,-0.02403795,0.38617465,-0.01283629,0.10709853,0.33264777,0.33168793,-0.0861412,0.30825187,0.2196988,0.09968818,0.19305861,-0.09256674,0.35010885,0.46893963,0.15790033,0.21242706,0.22799856,0.2785615,-0.07535146,-0.0992864,0.34896471,0.01658857,0.11998607,0.35913291,0.20528271,0.00662025,0.07364573,0.49964167,-0.05656749
3.40E-06,0.9079999,-0.00560658,0.26091697,0.10415855,0.06020574,0.3448912,-0.19773654,0.30877311,0.17092859,-0.50522901,0.20560733,0.1876967,0.52156231,0.39405532,-0.39994215,0.10533213,0.14406154,-0.06781541,-0.15896747,0.18302511,0.20063288,-0.1851612,-0.09508169,-0.07499176,0.78953084,0.14792325,0.27654546,0.34663853,0.23528143,-0.06745061,-0.02440647,-0.08693838,0.14786732,0.2966436,-0.23863339,0.08996434,0.13458693,-0.11409129,0.15657313,0.08734407,0.00473492,0.1610782,0.01736397,0.3337914,0.37713982,0.0550015,0.21992106,0.49201362,0.19738572,0.21954884,-0.10114912,0.07689607,0.00148031,-0.08228866,0.04304141,0.17302851,0.04127204,0.57220199,0.03019259,-0.07489211,0.18284263,0.14725402,0.52675713,0.05425537,0.24590487,0.26021528,0.59057998,0.08418727,0.27223601,0.13149643,0.13289088,0.04388902,-0.01622,0.11513968,0.14552324,0.03762963,0.23188588,9.02E-05,0.00023269,0.15433776,0.23327436,0.24272095,-0.07858825,0.18960185,0.48223465,0.54267449,0.38652909,0.14828507,0.21078737,0.00418539,-0.01368274,0.48235089,0.14022383,0.06573232,0.289474,0.11255717,0.30211998,-0.08729261,0.07887558,-0.02515255,0.34131724,0.17120904,0.11251263,-0.02589377,0.05847368,0.10539544,0.41998746,0.19331033,0.15656711,-0.03207876,-0.03087608,0.1121409,0.43602087,0.26592831,0.11494234,0.16512414,0.30424791,0.20376492,0.44172197,0.08254437,0.02180467,0.3326079,0.09190462,0.0469669,-0.08575815,0.24887995,0.18493476,0.00599793,0.26953389,0.24447219,0.40288478,0.18142775,0.17291701,0.03778749,0.20774386,-0.00704676,-0.08609652,-0.18493674,0.11077989,0.10012049,0.4418134,0.01536903,0.44698817,-0.04265009,0.1799679,0.34694528,0.18865398,0.00695882,0.42062389,0.24827553,0.3632422,0.13138975,0.28767885,0.38780883,-0.05346101,-0.16557351,0.2079443,-0.05782109,0.31507039,0.22646226
3.60E-06,0.16599994,0.15140291,-0.06801789,-0.06146523,0.06020574,0.18971144,0.60452692,0.35911054,-0.2016396,0.20944019,0.15318962,0.34965534,0.08683022,0.2868203,-0.1817393,0.05269727,0.24806714,0.39827689,0.33575755,0.1337324,0.46164003,-0.23608863,0.10601127,-0.17777045,0.39185732,0.25227991,-0.06713986,0.14713653,0.23528143,0.39882409,0.26827159,0.24945274,-0.21736319,0.10454826,-0.09587715,0.70603113,0.13458693,0.21229613,0.39752586,0.32372322,0.14174422,-0.02469431,0.59239579,0.20041226,0.10171185,0.49458545,0.08921524,0.35213734,0.3747762,0.08888289,0.19846784,0.11997191,-0.43394591,0.17991458,0.00131975,0.04734688,-0.12533149,-0.13115153,0.27743881,0.04577413,0.01969192,0.14725402,0.52675713,0.01370708,0.0571314,-0.18695788,0.03387699,-0.03627798,0.15296388,-0.02457204,0.57142928,-0.06795624,0.55134538,-0.03354561,0.47809451,-0.07354497,0.41304556,-0.18511169,0.03472347,0.15433776,0.15853046,0.27724098,-0.04446189,0.18960185,0.41329351,0.17537104,0.04835126,-0.14698823,0.47257923,-0.06060077,0.0191945,0.1294102,-0.16160012,0.19111259,0.38382576,0.08165281,0.30211998,0.10828755,0.11060721,0.49476608,0.46609094,0.05694474,0.08244472,-0.12016211,0.14919999,0.36719962,-0.08292476,-0.0009495,0.01552234,0.23189976,0.36817494,0.30201862,0.17753711,0.09713787,0.42155149,0.16512414,0.41524773,0.06697345,0.2155695,0.05614085,0.46366614,0.46325574,0.14390008,0.26172934,0.10246812,0.19337418,0.23645366,-0.1745658,-0.11909893,0.21907479,0.19505,0.20711096,-0.17362665,0.24028261,0.18258252,0.01908359,0.22724182,0.16084767,0.20951588,0.05228916,0.02637564,0.14229016,0.17721071,0.03099221,0.49302061,0.01611662,-0.00153065,-0.11584104,0.08914498,0.15581067,-0.05059918,0.19666224,-0.14154743,0.0469435,0.38340314,-0.00332391,0.07372827,0.05173459,0.17664193,-0.12732493
3.80E-06,0.21899994,0.3084124,0.26091697,0.43540612,0.00440544,-0.0171949,0.17665308,0.20809826,0.17092859,0.53928751,0.31044275,0.02573806,1.01063591,-0.08850229,0.03646356,0.15796699,-0.27196084,0.24291279,0.33575755,0.47878139,0.09623002,-0.03237893,0.15628451,0.13056563,0.24272975,-0.00861174,0.27654546,0.24688753,0.08087125,0.13978259,0.31705126,0.05722924,0.04351575,0.39269128,0.33239157,-0.09959468,0.03592719,0.44543001,0.01200149,0.18189573,0.00473492,0.1610782,-0.4692014,0.46717054,0.56075846,0.49458545,0.08921524,-0.02086607,0.41912382,0.04532758,0.41247996,0.11997191,0.26273604,0.52951889,0.29337135,0.13113464,0.29117733,-0.17252527,-0.34067674,0.00555205,-0.26582182,0.10628066,0.09613333,0.13535193,0.39692364,0.3821716,0.19293499,0.24480761,-0.08558037,0.20953067,0.49833955,0.30486127,0.02161769,0.30099629,0.62590396,-0.18471958,0.30434975,0.37049397,0.13819582,0.19041081,0.12115851,-0.10247931,0.12616991,0.39953158,0.27541121,0.13864069,0.28507574,0.18109322,0.1453394,0.03657846,-0.21094619,0.16470427,0.3749758,0.03438725,0.38382576,0.4525052,0.48813712,-0.15248599,-0.0797826,0.33229151,-0.2201644,-0.08588563,0.29292009,0.0369518,-0.06249474,0.1926635,0.12415674,-0.11195511,0.32582083,0.49587827,0.08313849,0.32914401,0.4934617,0.20966483,0.44942505,0.50613609,0.05449831,0.01225686,0.24383856,0.32017606,-0.00581168,0.22808964,0.14390008,-0.00672371,0.12935758,0.22112706,0.21069421,0.21235648,-0.06728122,0.01589566,-0.27257826,0.13006132,0.22623142,0.03778749,0.20774386,-0.37287164,0.14890723,0.2843421,0.23419987,0.29144579,0.27075079,0.37074819,0.17721071,-0.01810266,0.22812986,0.32331466,-0.00153065,-0.06672109,0.11282205,-0.00600282,0.14414971,0.08787476,0.01658857,0.09563855,0.16497107,-0.11921648,0.16320562,0.09555687,0.26892757,0.27363388
4.00E-06,0.16599994,-0.00560658,-0.17766285,0.10415855,0.45080785,0.18971144,0.39059,0.15776083,0.17092859,-0.01045803,-0.42340519,0.72755884,0.30419627,0.07235025,0.30921713,0.10533213,0.30006994,-0.06781541,0.03892254,0.08443969,-0.00817284,0.06947592,0.25683099,0.18195498,-0.10523458,-0.06079007,0.12925175,-0.15211648,0.33822155,0.19159089,0.41461062,0.05722924,0.20004311,0.05652442,0.47514781,0.08996434,-0.11206241,0.53868356,-0.08437961,-0.00720759,0.23308376,0.25396446,0.15006362,-0.06634602,0.46894914,0.27479347,0.13278385,0.07238479,-0.0687,0.04532758,0.07006057,0.55073034,0.30627867,0.0925135,0.12648472,0.17302851,-0.08368061,0.11709089,0.19502341,0.1262183,0.30520566,0.22920074,0.05698571,-0.14848605,0.09488609,-0.22760999,0.35199298,0.16449744,0.15296388,0.01444507,-0.30564753,0.34214302,0.32431923,0.04079704,0.14552324,0.14880423,-0.02173769,0.40753435,0.13819582,0.19041081,0.23327436,0.03560079,0.12616991,-0.05531618,-0.03482395,0.28556207,0.08216904,0.34513394,0.27623533,0.06897154,0.2493352,0.16470427,0.14022383,0.09707738,0.22657283,0.60702703,0.02309427,0.01049747,0.42792356,0.55975591,0.15415669,-0.02875348,0.17264845,0.25691127,0.36089473,0.48355703,0.41998746,0.44307295,0.32582083,0.40788544,-0.11638702,0.22064245,0.46474129,0.09713787,0.11494234,0.02303583,-0.02875156,0.23112321,0.13076233,0.37298311,0.2427354,0.1758305,0.50786828,-0.16779554,0.23691545,0.19337418,0.0046186,0.18656166,0.29544274,0.09208784,0.01319456,0.38689344,0.19957422,0.2655945,0.03161454,-0.03317711,0.25335334,0.55602986,0.33293586,0.33927712,0.14856321,0.09152171,0.44698817,-0.06719752,0.22812986,0.2524228,0.14110783,0.15431865,0.13649911,0.15581067,0.07111888,0.13138975,0.24249714,0.02259598,0.16497107,0.29799676,0.319791,0.27084597,0.63807014,0.13211901
4.20E-06,0.11299994,0.04672992,0.48020687,0.21457441,0.22760665,0.08625827,0.23013731,0.4597854,0.3838247,0.3193893,0.25802504,0.07972428,0.30419627,0.39405532,-0.12718858,0.36850645,0.45607833,-0.27496754,0.63259256,0.38019597,-0.00817284,-0.33794348,0.30710423,0.18195498,0.04389299,0.09574492,0.08015385,0.04738552,-0.07353893,0.08797429,0.60972932,0.10528512,-0.42606634,0.34466744,0.14204992,0.42169261,-0.16139227,0.72519065,-0.03618906,-0.00720759,0.3244233,0.20752133,0.32699649,-0.15526544,-0.12781145,0.14291829,0.00207802,0.25888649,0.24173334,0.17599353,-0.0583467,-0.0954073,0.21919342,0.70432105,0.16820638,0.25681626,-0.16698237,0.19983836,0.23623111,0.28710663,0.26441798,0.35212081,-0.02130953,0.17590021,0.0571314,0.30086739,0.03387699,0.04403219,0.23247863,0.09247931,-0.08637833,0.23029777,0.21080615,0.07796836,0.33028506,0.14880423,-0.23912931,9.02E-05,0.27615895,-0.13424668,0.42013411,0.07012082,-0.01033553,0.25957843,0.48223465,-0.00828069,0.48798243,0.27951765,0.27623533,0.10136462,0.0191945,0.23529241,-0.02745614,0.379183,0.19512225,-0.01106029,0.08509999,0.27127101,-0.14324586,0.29979659,0.06057642,0.11407689,0.62366709,0.25691127,-0.03225264,-0.09823004,-0.02375862,-0.19520932,-0.18194034,0.3198926,0.16864943,0.30201862,0.09137586,-0.07165257,0.33793081,0.02303583,0.41524773,0.14904833,0.18730044,0.37298311,0.13227004,0.0974418,0.4298751,-0.00672371,-0.13953708,-0.05640181,0.1076564,0.52189431,0.03635419,0.26986958,-0.06474348,0.0786949,0.06628819,0.2655945,-0.06903078,0.17586568,-0.19054263,-0.13553897,0.55509184,0.14795181,0.07525067,0.19305861,0.10363504,0.20282425,0.3966967,0.29968404,-0.04907681,0.2771185,0.20753031,-0.12158389,0.29021137,0.00084478,0.28767885,0.0469435,0.33486268,0.41388933,0.11846695,-0.03590996,0.17664193,0.43873457
4.40E-06,0.05999995,0.20373941,-0.17766285,-0.0062573,-0.05139486,0.29316461,0.44407423,0.15776083,0.17092859,-0.23035624,0.15318962,0.40364156,0.14117173,0.34043781,0.30921713,0.68431563,0.30006994,0.60542902,0.08839504,0.08443969,-0.00817284,-0.13423378,-0.14535493,0.23334433,0.34214813,0.30445824,-0.11623776,-0.15211648,0.74998203,-0.17106721,0.17071223,0.24945274,0.04351575,-0.2316186,0.09446451,-0.19437419,-0.11206241,0.07241581,0.30114477,-0.10175924,-0.08660462,-0.02469431,-0.24803532,0.11149284,0.37713982,-0.0329153,0.48133272,0.07238479,-0.15739523,0.13243821,0.54088723,-0.18155899,0.08856556,0.22361512,0.20992804,0.25681626,0.08292292,-0.04840406,-0.09343052,0.24688454,0.30520566,0.22920074,0.09613333,0.09480365,0.43467833,0.30086739,0.15317049,0.2849627,0.15296388,-0.06358916,-0.15946806,0.11845252,-0.01622,-0.03354561,-0.07619093,-0.18471958,0.41304556,0.11121133,0.00023269,0.19041081,-0.21518904,0.24272095,-0.14684097,-0.12529276,0.20647007,0.02844966,0.28507574,-0.11418009,0.3416833,0.10136462,0.05207174,0.09411613,0.10668784,0.00304218,0.00641873,0.32888773,0.05409713,-0.1198893,0.30099702,0.00734236,0.21654354,0.85679482,0.11251263,0.13122014,-0.12297895,0.01812738,0.2720721,-0.0009495,0.35402978,0.05591408,0.31116765,0.08501551,-0.08094664,0.20966483,-0.02442545,0.39246544,0.08224826,-0.01510143,0.46999103,-0.07587675,-0.25435876,0.28034877,0.16989781,0.18119342,0.12935758,-0.11190759,0.21069421,0.26394612,0.26953389,0.29526697,0.1430913,-0.17813722,0.41283186,0.16434694,0.10709853,0.12360499,0.27946487,-0.03674342,0.23419987,0.17186748,-0.09581194,0.06613748,-0.04351629,0.22737168,0.34853474,0.18153095,0.14110783,0.49815824,-0.1949798,-0.12158389,-0.02625557,0.30544972,0.21990628,0.14433359,0.31059245,0.32117528,0.36452968,0.42422393,0.38428462,-0.10373912
